asin,title,productURL,stars,reviews,price,listPrice,category_id,isBestSeller,boughtInLastMonth,amazoniq_category_id,amazoniq_category_name,source_leaf_name,flag_reviews_zero,flag_price_zero,flag_stars_zero,source_id,source_file
B0C6F23C54,"VIQIV Leather Band Compatible with Apple Watch Ultra Band 49mm 45mm 44mm 42mm 41mm 40mm 38mm for Women, Rivets Bracelet for Apple Watch Band for Men, Hollow-out Woven Designer Wristbands Smartwatch Strap for iWatch Series SE 8 7 6 5 4 3 2",https://www.amazon.com/dp/B0C6F23C54,4.6,3,19.98,0.0,68,False,0,electronics,Electronics,Wearable Technology,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0CHRGX933,"3.5mm Male to Type C Female Audio Cable, Headphone Audio Adapter Compatible with iPad, MP3 Players, CD Players, Smartphone, Laptops, Tablets, Red",https://www.amazon.com/dp/B0CHRGX933,0.0,0,12.99,0.0,73,False,0,electronics,Electronics,Portable Audio & Video,True,False,True,SRC-KAGGLE-002,amazon_products.csv
B07D3CTCXP,JBL JBLENDURJUMPTEL Endurance Jump Wireless Sports Headphones - Teal,https://www.amazon.com/dp/B07D3CTCXP,4.2,425,69.95,0.0,71,False,0,electronics,Electronics,Headphones & Earbuds,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B073Z6PTX2,12 Volt DC Cord to Power TVs with A Cigarette Lighter Socket - Universal Connector,https://www.amazon.com/dp/B073Z6PTX2,4.5,0,12.99,14.99,82,False,0,electronics,Electronics,Home Audio & Theater Products,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BVFWV8HC,"Wireless Charging Station, 3 in 1 Wireless Charger Stand, Folding Fast Wireless Charging Dock for iPhone 14/13/12/11/Pro/Max/XS/XR/X/Plus, for Apple Watch 7/6/5/4/3/2/SE & AirPods 3/2(Black)",https://www.amazon.com/dp/B0BVFWV8HC,4.6,0,19.99,0.0,73,False,0,electronics,Electronics,Portable Audio & Video,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B087C9T8NY,TLi013C1 Battery Alcatel One Go Flip Phone 4044W 4044T 4044O 4044V,https://www.amazon.com/dp/B087C9T8NY,4.2,0,9.49,0.0,75,False,0,electronics,Electronics,Cell Phones & Accessories,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BW49FSC1,"Mini 3 / Mini 3 Pro Propeller Holder,Prop Strap Guard Protector Stabilizer for DJI Mini 3 Series RC Drone Accessories(Orange)",https://www.amazon.com/dp/B0BW49FSC1,4.6,0,8.99,0.0,79,False,300,electronics,Electronics,Camera & Photo,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B08CVS4FVJ,Marantz SR8015 11.2 Channel AV Receiver with HEOS Music Streaming,https://www.amazon.com/dp/B08CVS4FVJ,4.4,0,3899.0,0.0,82,False,0,electronics,Electronics,Home Audio & Theater Products,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0CF8C1H9Q,"Wireless Earbud, Bluetooth Headphones 5.3 Stereo Bass Earphones Noise Cancelling Ear Buds 40H Dual Mic Call Bluetooth Earbud in-Ear USB-C LED Display IP7 Waterproof Sport Headset for Android iOS White",https://www.amazon.com/dp/B0CF8C1H9Q,0.0,0,19.99,0.0,71,False,0,electronics,Electronics,Headphones & Earbuds,True,False,True,SRC-KAGGLE-002,amazon_products.csv
B0CCHTSHX1,"BULYPAZY 2pcs Sleep Headphones Bluetooth Headband, Headphones Headband with Ultra-Thin Speakers Perfect for Side Sleepers, Running, Insomniac, Nap, Travel, Meditation（Grey&Blue, One Pair of Speakers）",https://www.amazon.com/dp/B0CCHTSHX1,4.3,23,25.97,0.0,71,False,100,electronics,Electronics,Headphones & Earbuds,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B01CVDB304,"Sangean DT-160 AM/FM Stereo Pocket Radio with 100 Operating Hours on 2 AA Batteries, White",https://www.amazon.com/dp/B01CVDB304,4.4,0,42.83,0.0,73,False,0,electronics,Electronics,Portable Audio & Video,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0CBRRGYWV,"PSIER Wireless Earbuds Bluetooth Headphones 50H Playtime Ear Buds Bluetooth 5.3 Power Display Sports Headphones with Earhooks IPX7 Waterproof Earbuds with Mic Over-Ear Earphones for Running, Rose Gold",https://www.amazon.com/dp/B0CBRRGYWV,0.0,0,76.99,0.0,71,False,0,electronics,Electronics,Headphones & Earbuds,True,False,True,SRC-KAGGLE-002,amazon_products.csv
B0C8HD38CL,All-in-One Charging Station Wireless Charger Speaker and Light Portable Stand Bluetooth Wireless Charging Speaker with Charging Compatible with iPhone Apple Speaker Charger Dock RGB Lamps,https://www.amazon.com/dp/B0C8HD38CL,0.0,0,39.88,0.0,73,False,0,electronics,Electronics,Portable Audio & Video,True,False,True,SRC-KAGGLE-002,amazon_products.csv
B0985ZPFRJ,"comfydesign Apple Watch Band Compatible With 38mm/40mm/42mm/44mm Cute Band for Game Fan Memorabilia Gifts For Men/Youngboy/Kids Birthday Christmas Compatible iWatch Series 7 & SE6,5,4,3,2,1",https://www.amazon.com/dp/B0985ZPFRJ,4.3,180,14.99,0.0,68,False,0,electronics,Electronics,Wearable Technology,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BFX1MHS9,"Bluetooth Vinyl Record Player, 3 Speeds All in 1 LP Turntable with External Stereo Speakers, CD Player Cassette AM/FM Radio USB/SD Encoding & Playing Phonograph",https://www.amazon.com/dp/B0BFX1MHS9,3.9,0,155.99,0.0,82,False,0,electronics,Electronics,Home Audio & Theater Products,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B07ZJV755L,"iRAG 6ft USB A to USB C Charger Cable, Fast Charging USB Type C Cable, Nylon Braided Cord Compatible with Samsung Galaxy S23/S22/S21/S20, Google Pixel, Motorola, iPad Pro, and More",https://www.amazon.com/dp/B07ZJV755L,4.6,4161,3.99,0.0,69,False,0,electronics,Electronics,Televisions & Video Products,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B09JL8RJ6Z,"Samsung Galaxy Watch 4 Classic 46mm Smartwatch with ECG Monitor Tracker for Health Fitness Running Sleep Cycles GPS Fall Detection LTE US Version, Black (Renewed)",https://www.amazon.com/dp/B09JL8RJ6Z,4.4,0,124.99,184.99,68,False,0,electronics,Electronics,Wearable Technology,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BX3NXDBB,Open Ear Bluetooth Headphones Air Conduction Technology for Safe Outdoor Activities - Lightweight and Comfortable - Up to 15 Hours Playtime (Black),https://www.amazon.com/dp/B0BX3NXDBB,3.1,0,9.99,0.0,71,False,0,electronics,Electronics,Headphones & Earbuds,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B09YY9KNWC,SlimQ USB C Magnetic Adapter USB C to 2 T-Tip Cable Cord 5.9FT PD 60W 85W 100W Power Fast Head Charging Compatible w Typec mag-safe2 Old MacBook Pro After 2012 Year (for MacBook Pro Only),https://www.amazon.com/dp/B09YY9KNWC,3.9,212,14.99,0.0,69,False,0,electronics,Electronics,Televisions & Video Products,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0CD6Y7T2R,"BESTISAN Sound bar, 21-Inch Wired &Wireless Stereo Soundbar for TV, Bluetooth 5.0, Three Equalizer Modes Sound Bars, Treble/Bass Adjustable, Wall Mountable, Aux/HDMI ARC/Optical/Coaxial Connection",https://www.amazon.com/dp/B0CD6Y7T2R,0.0,0,69.99,0.0,82,False,0,electronics,Electronics,Home Audio & Theater Products,True,False,True,SRC-KAGGLE-002,amazon_products.csv
B09XBQNFNY,Fujifilm Instax Mini Instant Film Twin Pack (Total 20 Shoots) + 20 Sticker Film Frames + Photo Bouquet Holder,https://www.amazon.com/dp/B09XBQNFNY,4.7,0,26.49,0.0,79,False,0,electronics,Electronics,Camera & Photo,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B09MQMV9TP,AC Power Cord for TCL Roku Sharp Insignia Hisense Smart LED LCD HD TV 2 Prong Power Cable,https://www.amazon.com/dp/B09MQMV9TP,4.7,0,7.98,0.0,82,False,0,electronics,Electronics,Home Audio & Theater Products,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C5WZTDNL,Ttbesmi Open Ear Buds Ear Clip Bone Conduction Headphones Head Phones Bluetooth Clip On Headphones Tiny Wireless Bone Buds Bluetooth Clip On Bone Conduction Headset Auriculares De Conduccion Osea,https://www.amazon.com/dp/B0C5WZTDNL,0.0,0,29.99,0.0,71,False,0,electronics,Electronics,Headphones & Earbuds,True,False,True,SRC-KAGGLE-002,amazon_products.csv
B072FKDT8C,"Monoprice Onix Series Digital Coaxial Audio/Video RCA Subwoofer CL2 Rated Cable, RG-6/U 75-ohm 6ft Black",https://www.amazon.com/dp/B072FKDT8C,4.7,0,10.18,0.0,82,False,0,electronics,Electronics,Home Audio & Theater Products,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B08CHGRL44,"HUION Full-Featured USB-C to USB-C Cable Support USB3.1 GEN2 DP Signal for Graphic Drawing Tablet with Screen Kamvas 12/13/16(2021)/22/24/22 Plus/24 Plus/Pro 16 (4K)/Pro 16 Plus (4K)/Pro 24(4K), 3.2ft",https://www.amazon.com/dp/B08CHGRL44,4.1,428,24.99,0.0,69,False,0,electronics,Electronics,Televisions & Video Products,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B097Y67GRK,"NEEWER Camera Tripod with Remote, Mini Flexible Tripod Stand with Mount Adapter for Hero 11 10 9, Hidden Phone Holder with Cold Shoe, 1/4"" Screw for Magic Arm, Phone Vlog Tripod Load Up to 4.4lb - T30",https://www.amazon.com/dp/B097Y67GRK,4.5,0,22.99,0.0,79,False,0,electronics,Electronics,Camera & Photo,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BTJ7LVG8,"Professional Waterproof Apple Watch Case 45mm Series 8/7, Full Body Case with Screen Protector and Band, iWatch Series 8 Series 7 45mm Waterproof Case Cover",https://www.amazon.com/dp/B0BTJ7LVG8,4.5,0,25.99,0.0,68,False,0,electronics,Electronics,Wearable Technology,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0046H8ZHS,"SleepPhones AcousticSheep Classic | Corded Headphones for Sleep, Travel, and More | The Original and Most Comfortable Headphones for Sleeping | Midnight Black - Fleece Fabric (Size M)",https://www.amazon.com/dp/B0046H8ZHS,3.8,1606,39.95,0.0,71,False,0,electronics,Electronics,Headphones & Earbuds,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0CCCYBR75,for Oculus Quest 2 Accessories Face Cushion Cover for Quest 2 Contorller Grips Lens Cover VR Silicone Covers VR Shell Cover Thumbsticks Covers for Meta Quest 2 Disposable Eye Cover 5pcs (Black),https://www.amazon.com/dp/B0CCCYBR75,4.6,15,21.99,0.0,68,False,50,electronics,Electronics,Wearable Technology,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B07Q3VP2XG,"Mount Metal Plate（8Pack） for Magnetic Car Mount Phone Holder with Full Adhesive for Phone Magnet, Magnetic Mount, Car Mount Magnet-8X Round (Black)",https://www.amazon.com/dp/B07Q3VP2XG,4.5,0,3.99,0.0,73,False,0,electronics,Electronics,Portable Audio & Video,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B09CMPJBG8,"2x2 TV Wall Controller UltraHD 4Kx2K 1080P 60Hz Screen Splicing, HDMI Input 4 HDMI Output, 1x2 2x1 1x3 3x1 2x2 1x4 4x1, high-Definition Video Display Output Projector LCD TV, etc",https://www.amazon.com/dp/B09CMPJBG8,4.7,0,129.9,0.0,82,False,0,electronics,Electronics,Home Audio & Theater Products,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B09WT3GP3Z,"Baby Shark Alarm Clock and Bluetooth Speaker, Yellow",https://www.amazon.com/dp/B09WT3GP3Z,4.5,0,14.88,29.98,82,False,0,electronics,Electronics,Home Audio & Theater Products,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B09FFWBZ1D,Strauss & Wagner Audio EM8C Wired Earbuds with USB-C Connection,https://www.amazon.com/dp/B09FFWBZ1D,4.2,13,49.95,0.0,71,False,0,electronics,Electronics,Headphones & Earbuds,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C4Y56Q4V,"Telescope,80mm Aperture 600mm Telescopes for Adults Astronomy,Fully Mult-Coated High Powered Refracting Telescope for Kids Beginners,Professional Telescopes with Tripod,Phone Adapter and Bag",https://www.amazon.com/dp/B0C4Y56Q4V,4.4,0,145.99,159.0,79,False,0,electronics,Electronics,Camera & Photo,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BTBX1J3Q,"Compatible with HENGTO Kids Smart Watch Charger, 2 Pin Magnetic USB Replacement Charging Compatible with HENGTO H39 PLUS/HENGTO H69/Mgaolo H91/Slothcloud H99 PLUS Kids Smart Watch (2 pack-Black+Black)",https://www.amazon.com/dp/B0BTBX1J3Q,5.0,1,11.99,0.0,68,False,0,electronics,Electronics,Wearable Technology,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B08H1QMTKM,"ARAFUNA Portable CD Player with Dual Stereo Speakers, Rechargeable CD Player for Car with Anti-Skip Protection, Walkman CD Player with Headphones and AUX Cable",https://www.amazon.com/dp/B08H1QMTKM,4.3,0,49.89,65.9,73,False,0,electronics,Electronics,Portable Audio & Video,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BGPPX7DC,"【Pack of 2】 RC280 Replacement Remote Control for Roku TV,Compatible for TCL Roku/Hisense Roku/Onn Roku/Sharp Roku/Element Roku/Westinghouse Roku/Philips Roku/Insignia Roku/Jvc Roku/RCA Smart TVs",https://www.amazon.com/dp/B0BGPPX7DC,4.5,2095,11.77,0.0,69,False,0,electronics,Electronics,Televisions & Video Products,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BP8DXVNR,JBL Boombox 3 - Portable Bluetooth Speaker - Squad (Renewed),https://www.amazon.com/dp/B0BP8DXVNR,4.5,0,348.12,499.95,73,False,0,electronics,Electronics,Portable Audio & Video,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B08HDLJRSS,PUMA Golf 2020 PopTop Mini BlueTooth Speaker (Puma Black),https://www.amazon.com/dp/B08HDLJRSS,3.9,0,19.95,39.99,73,False,0,electronics,Electronics,Portable Audio & Video,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C3FRKCQC,"SAMSUNG Galaxy 15W Wireless Charger Single, Cordless Super Fast Charging Pad and USB Type C Cable Included for Galaxy Phones and Devices, US Version, 2022, White, with Cleaning Cloth",https://www.amazon.com/dp/B0C3FRKCQC,5.0,0,34.0,0.0,73,False,0,electronics,Electronics,Portable Audio & Video,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B004JMZPJG,Case Logic DCB-306 SLR Camera Holster (Black) Large,https://www.amazon.com/dp/B004JMZPJG,4.6,0,28.13,34.99,79,False,0,electronics,Electronics,Camera & Photo,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B01L8GG6PW,"GANA RCA to HDMI, 1080P Mini RCA Composite CVBS AV to HDMI Video Audio Converter Adapter Supporting PAL/NTSC with USB Charge Cable for PC Laptop Xbox PS4 PS3 TV STB VHS VCR Camera DVD (Black)",https://www.amazon.com/dp/B01L8GG6PW,4.4,18160,9.99,10.68,69,False,0,electronics,Electronics,Televisions & Video Products,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B081ZGZDCK,Assistive Technology Services Glassouse Bite Switch New Model- 10 Million clicks,https://www.amazon.com/dp/B081ZGZDCK,3.3,26,129.77,0.0,68,False,0,electronics,Electronics,Wearable Technology,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C5X564PD,"64GB MP3 Player with Bluetooth 5.0, Portable Digital Lossless Music Player with Built-in Speaker, 2.4 in Full Touch Screen, FM Radio, Line-in Voice Recorder, Earphones Included, Support up to 128GB",https://www.amazon.com/dp/B0C5X564PD,4.2,0,36.99,0.0,73,False,0,electronics,Electronics,Portable Audio & Video,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B09W1JBPYV,1 Port Coax Cable Wall Plate Black - Single Gang TV Coax F-Type Outlet Cover Plate for Coaxial Cable,https://www.amazon.com/dp/B09W1JBPYV,4.5,0,7.5,0.0,82,False,0,electronics,Electronics,Home Audio & Theater Products,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B07CDCRNRS,"Wepro Replacement Bands Compatible with Fitbit Versa SmartWatch, Versa 2 and Versa Lite SE Sports Watch Band for Women Men, Small, Large",https://www.amazon.com/dp/B07CDCRNRS,4.4,0,6.99,0.0,68,False,1000,electronics,Electronics,Wearable Technology,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B00HWFXEEK,5 Pack - DirecTV Universal High Speed 6FT HDMI Cable,https://www.amazon.com/dp/B00HWFXEEK,4.7,1103,9.99,15.99,69,False,0,electronics,Electronics,Televisions & Video Products,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C4B2Q73Y,"15pcs watch charms with 12pcs Decorative ring Loops & 3pcs watch stud,metal Diamond Sliding Strap Accessories Compatible with Apple watch Silicone bands 38mm 40mm 41mm 42mm 44mm 45mm 49mm iwatch Series 8 7 6 5 4 3 Rhinstone ornament",https://www.amazon.com/dp/B0C4B2Q73Y,4.3,0,8.99,0.0,68,False,0,electronics,Electronics,Wearable Technology,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B003LRXXVM,Wireless Bluetooth Headphones-Wireless in-Ear Headphones-Running Headphones for Women Men-Sport Bluetooth Earphones-Best Sport Wireless Earbuds-Outdoor Portable Bluetooth Earphones,https://www.amazon.com/dp/B003LRXXVM,4.5,291,99.99,0.0,71,False,0,electronics,Electronics,Headphones & Earbuds,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C9MYHC29,"Upgraded V5.1 FM Bluetooth Transmitter Car, Type-C PD 20W+ QC3.0 Fast USB Charger, Wireless Bluetooth 5.1 Radio Car Kit, Supports Bluetooth & U-Disk",https://www.amazon.com/dp/B0C9MYHC29,4.6,0,13.99,0.0,73,False,0,electronics,Electronics,Portable Audio & Video,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B008RZ0FFA,Original BaoFeng UV-5R Two-way Radio Battery,https://www.amazon.com/dp/B008RZ0FFA,4.7,0,8.99,0.0,73,False,0,electronics,Electronics,Portable Audio & Video,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B07GX845LP,Spracht Zum RJ9 Single Ear Wired Headset for Desktop Phones | Universal Telephone Headsets for Office Phones | Works with Polycom Digium Nortel Yealink Avaya Grandstream Landline Phones (Single-Ear),https://www.amazon.com/dp/B07GX845LP,4.7,8,19.99,28.99,71,False,0,electronics,Electronics,Headphones & Earbuds,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0B9BWDBB4,"Mini Voice Activated Recorder with 300 Hours Recording Capacity, Slim Audio Recorder - 30 Hours Battery, Metal Case",https://www.amazon.com/dp/B0B9BWDBB4,3.7,0,63.89,0.0,73,False,0,electronics,Electronics,Portable Audio & Video,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C6GDK8JF,"A.S 100W 540 Rotation Magnetic Charging Cable 3FT/6FT-2Pack, USB-C to USB-C Cable Fast Charge Magnetic USB C Charging Cable, Magnetic Charge Cable, Data Transfer Capable, Compatible with All Devices",https://www.amazon.com/dp/B0C6GDK8JF,4.4,30,29.99,0.0,69,False,0,electronics,Electronics,Televisions & Video Products,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BCGXRJ51,Wireless Bone Conduction Hearing Assist Impaired Headsets with Hearing Mic Sound Transmitter -Wireless TV Listening Headphones Earphones for Seniors & Elderly with Hearing Loss,https://www.amazon.com/dp/B0BCGXRJ51,3.1,14,99.99,0.0,71,False,0,electronics,Electronics,Headphones & Earbuds,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B097QRSH31,"Eanetf HDMI to RCA Cable, 1080P 5ft/1.5m HDMI Male to 3-RCA Video Audio AV Cable Connector Adapter Transmitter for TV HDTV DVD",https://www.amazon.com/dp/B097QRSH31,3.8,1448,8.88,9.99,69,False,0,electronics,Electronics,Televisions & Video Products,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BHYW6GZN,TV Antenna - 2023 Amplified HD Digital Indoor TV Antenna Booster 130+ Miles Range - Digital HDTV Antenna for Free Local Channels 4K HD 1080P All TV's VHF UHF - 17.5ft Coax Cable/AC Adapter,https://www.amazon.com/dp/B0BHYW6GZN,3.1,33,20.99,0.0,69,False,0,electronics,Electronics,Televisions & Video Products,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0B82Q8ZLP,"10000mAh Portable Phone Charger with Built in 2 Cables, Small Slim Mini Power Bank Fast Charging, USB-C Input/Output External Battery Pack, Travel Essentials Compatible with Android/Other Smartphones",https://www.amazon.com/dp/B0B82Q8ZLP,4.5,0,33.99,0.0,73,False,0,electronics,Electronics,Portable Audio & Video,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B086XL48ZF,LG Electronics 24LM530S-PU 24-Inch HD webOS 3.5 Smart TV,https://www.amazon.com/dp/B086XL48ZF,4.4,2544,0.0,0.0,69,False,0,electronics,Electronics,Televisions & Video Products,False,True,False,SRC-KAGGLE-002,amazon_products.csv
B0BSR83L2J,"Ceybo OEM 21001-00071 Remote Control for TCL Roku TV Includes Netflix, Disney+, Apple TV & HBOMax Shortcuts 32S327, 32S335, 43S433, 43S435, 50S435, 55S435, 65S435",https://www.amazon.com/dp/B0BSR83L2J,4.4,124,23.99,0.0,69,False,0,electronics,Electronics,Televisions & Video Products,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B07BXJ7KBL,New Bone Conduction Headphones with Microphone Stereo Open-Ear Sport Headphone with Noise Reduction Microphone (Blue),https://www.amazon.com/dp/B07BXJ7KBL,3.4,111,28.99,0.0,71,False,0,electronics,Electronics,Headphones & Earbuds,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B07WC2XDMH,"Garmin 010-02172-31 Vivoactive 4S, Smaller-Sized GPS Smartwatch, Features Music, Body Energy Monitoring, Animated Workouts, Pulse Ox Sensors and More, Light Gold with Light Pink Band",https://www.amazon.com/dp/B07WC2XDMH,4.5,0,219.99,329.99,68,False,0,electronics,Electronics,Wearable Technology,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0CDFMTXH6,"Minyee 2 Packs Floral Engraved Band Compatible with Fitbit Versa 2/Fitbit Versa/Versa Lite Bands Women, Cute Silicone Dandelion Henna Floral Design Soft Sport Fancy Summer Strap for Versa 2",https://www.amazon.com/dp/B0CDFMTXH6,5.0,1,13.99,0.0,68,False,0,electronics,Electronics,Wearable Technology,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BTGWC1ZL,"Ring Light for Computer Video Conference Lighting, 10'' Desktop Ring Light for Zoom Meetings with Stand & Phone Holder, Desk Light for Video Conferencing, Zoom Meeting, Webcam Light, Live Stream",https://www.amazon.com/dp/B0BTGWC1ZL,4.3,0,37.99,0.0,79,False,0,electronics,Electronics,Camera & Photo,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B07JX61FTX,iFrogz - Free Rein 2 Sport in Ear Bluetooth Headphones - White,https://www.amazon.com/dp/B07JX61FTX,3.6,42,9.99,0.0,71,False,0,electronics,Electronics,Headphones & Earbuds,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BM3KJHJW,2 Pack-6FT Charging Cable for AfterShokz Aeropex AS800 & Shokz OpenRun Pro & OpenRun & OpenRun Mini & OpenComm Magnetic Charging Cable USB Charger Cable for AfterShokz Aeropex Headphones Charger Cords,https://www.amazon.com/dp/B0BM3KJHJW,4.4,0,13.99,0.0,69,False,0,electronics,Electronics,Televisions & Video Products,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B08FMTJ6JK,"Star Wars - Stormtrooper Smartwatch Band - Officially Licensed, Compatible with Every Size & Series of Apple Watch (watch not included)",https://www.amazon.com/dp/B08FMTJ6JK,4.7,431,39.9,0.0,68,False,0,electronics,Electronics,Wearable Technology,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C8CHFBR4,"2 Pack Screen Cleaner Spray, DauMeiQH Phone Touchscreen Mist Cleaning Kit for Laptop, Computer, iPad, iPhone, MacBook Pro, Car Screen, Tablet, Monitor, TV with Cloth, Brush and Airpod Pen (Pink Grey)",https://www.amazon.com/dp/B0C8CHFBR4,4.6,27,11.99,0.0,69,False,0,electronics,Electronics,Televisions & Video Products,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C6JMXZBG,"Wireless Earbuds,Bluetooth 5.3 Headphones Build in Noise Cancelling, Bluetooth Earbuds With LED Power Display, Hi-Fi Stereo, Touch Control, Waterproof/Sweatproof Wireless Headphones for iOS/Android",https://www.amazon.com/dp/B0C6JMXZBG,3.7,12,13.99,19.99,71,False,0,electronics,Electronics,Headphones & Earbuds,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B01KPQNMB2,EverAct Clip Holder Compatible with Fitbit One (Set of 3),https://www.amazon.com/dp/B01KPQNMB2,4.5,303,10.99,0.0,68,False,0,electronics,Electronics,Wearable Technology,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B07HMG1H78,"APPS2Car Suction Cup Phone Holder for Car with Adjustable Arm, Low Profile Dashboard Phone Mount Compact Windshield Window Dash Mobile Stand Compatible w/All iPhone and Android Cell Phones",https://www.amazon.com/dp/B07HMG1H78,4.3,0,12.99,0.0,73,False,0,electronics,Electronics,Portable Audio & Video,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B078J44J6X,"Silicone Maid LLC Compatible with Apple Watch Necklace Pendant Silicone Case Cover Replacement for iWatch Pendant Series 7 6 SE Series 5 Series 4 Series 3 Series 2, 38 40 41 mm Black",https://www.amazon.com/dp/B078J44J6X,4.1,0,11.99,0.0,68,False,0,electronics,Electronics,Wearable Technology,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BS3RF6C8,"Nasuque Headphones with Microphone, Foldable Wired Headphones with Deep bass, Adjustable Headband and Noise Isolation for Smartphone Computer Laptop Chromebook MP3/4, (Black Gray)",https://www.amazon.com/dp/B0BS3RF6C8,4.5,104,12.99,15.99,71,False,0,electronics,Electronics,Headphones & Earbuds,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B073V1M31R,ANCOOL Compatible with Fenix 5S/Fenix 6S Bands 20mm Easy Fit Silicone Watch Bands Replacement for Fenix 7S/Fenix 5S Plus/Fenix 6S Pro/D2 Delta S Smartwatches,https://www.amazon.com/dp/B073V1M31R,4.6,889,13.99,0.0,68,False,0,electronics,Electronics,Wearable Technology,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BV6D541M,"Vintage Record Player Turntable with Built-in Speakers, Wireless Bluetooth Input/Output, 3 Speed Vintage Vinyl LP Player with Full-Size Platter, Auto-Stop, RCA/AUX/Headphone Jacks, Black",https://www.amazon.com/dp/B0BV6D541M,4.3,0,119.99,129.99,82,False,0,electronics,Electronics,Home Audio & Theater Products,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0CDP1R2FP,"Apple Headphones Wired Earbuds with Lightning Connector [Apple MFi Certified] In-Ear iPhone Earphones with Built-in Microphone & Volume Control Compatible with iPhone 14/13/12/11/XR/XS/X/8/7/SE, White",https://www.amazon.com/dp/B0CDP1R2FP,4.3,1240,8.99,9.99,71,False,0,electronics,Electronics,Headphones & Earbuds,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B09PYV8Z5J,"Phone Stand for Recording, Overhead 360° Rotation with Two Phone Holders, Content Creator Kit, Rechargeable Adjust Foldable 15 Brightness LED Light for Live Streaming/YouTube/Video Recording",https://www.amazon.com/dp/B09PYV8Z5J,3.9,0,69.99,89.99,79,False,0,electronics,Electronics,Camera & Photo,True,False,False,SRC-KAGGLE-002,amazon_products.csv
