ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,category_id,category_name,keyword,source_id,model
2023-08-06,5.027400435442966,4.867454226947543,17.538595521726357,5.027400435442966,5.027400435442966,1.2076139048006307,1.2076139048006307,1.2076139048006307,1.745038002189263,1.745038002189263,1.745038002189263,-0.5374240973886323,-0.5374240973886323,-0.5374240973886323,0.0,0.0,0.0,11.098559106284638,clothing,Clothing & Accessories,running shoes,SRC-TRENDS-001,prophet
2023-08-13,5.0300070409923,6.33580289122456,19.22022498844707,5.0300070409923,5.0300070409923,1.531364623816052,1.531364623816052,1.531364623816052,1.745038002189263,1.745038002189263,1.745038002189263,-0.21367337837321082,-0.21367337837321082,-0.21367337837321082,0.0,0.0,0.0,12.732781881113565,clothing,Clothing & Accessories,running shoes,SRC-TRENDS-001,prophet
2023-08-20,5.032613646541632,8.563117418007943,21.188018853706616,5.032613646541632,5.032613646541632,1.8958976362605071,1.8958976362605071,1.8958976362605071,1.745038002189263,1.745038002189263,1.745038002189263,0.15085963407124414,0.15085963407124414,0.15085963407124414,0.0,0.0,0.0,14.573933963232284,clothing,Clothing & Accessories,running shoes,SRC-TRENDS-001,prophet
2023-08-27,5.035220252090965,8.998645071587163,22.07525614218065,5.035220252090965,5.035220252090965,2.0953916728100257,2.0953916728100257,2.0953916728100257,1.745038002189263,1.745038002189263,1.745038002189263,0.35035367062076267,0.35035367062076267,0.35035367062076267,0.0,0.0,0.0,15.58597883908677,clothing,Clothing & Accessories,running shoes,SRC-TRENDS-001,prophet
2023-09-03,5.037826857640297,8.163481402684477,22.064543812541494,5.037826857640297,5.037826857640297,1.966797175447428,1.966797175447428,1.966797175447428,1.745038002189263,1.745038002189263,1.745038002189263,0.22175917325816502,0.22175917325816502,0.22175917325816502,0.0,0.0,0.0,14.946210491640425,clothing,Clothing & Accessories,running shoes,SRC-TRENDS-001,prophet
2023-09-10,5.040433463189631,6.7783223569399444,19.702970040233026,5.040433463189631,5.040433463189631,1.617694390664259,1.617694390664259,1.617694390664259,1.745038002189263,1.745038002189263,1.745038002189263,-0.12734361152500404,-0.12734361152500404,-0.12734361152500404,0.0,0.0,0.0,13.19431440310792,clothing,Clothing & Accessories,running shoes,SRC-TRENDS-001,prophet
2023-09-17,5.0430400742613575,5.010035579420619,18.61744447818364,5.0430400742613575,5.0430400742613575,1.3521094877422226,1.3521094877422226,1.3521094877422226,1.745038002189263,1.745038002189263,1.745038002189263,-0.39292851444704036,-0.39292851444704036,-0.39292851444704036,0.0,0.0,0.0,11.861782405734381,clothing,Clothing & Accessories,running shoes,SRC-TRENDS-001,prophet
2023-09-24,5.045646685333084,5.244383836126512,18.231132962864578,5.045646685333084,5.045646685333084,1.3483655590145318,1.3483655590145318,1.3483655590145318,1.745038002189263,1.745038002189263,1.745038002189263,-0.396672443174731,-0.396672443174731,-0.396672443174731,0.0,0.0,0.0,11.849022898792047,clothing,Clothing & Accessories,running shoes,SRC-TRENDS-001,prophet
2023-10-01,5.048253296404811,5.944278154168673,18.84473215945848,5.048253296404811,5.048253296404811,1.4708119682434444,1.4708119682434444,1.4708119682434444,1.745038002189263,1.745038002189263,1.745038002189263,-0.2742260339458188,-0.2742260339458188,-0.2742260339458188,0.0,0.0,0.0,12.473284663481428,clothing,Clothing & Accessories,running shoes,SRC-TRENDS-001,prophet
2023-10-08,5.0508599074765375,5.65485059471822,18.58667262772003,5.0508599074765375,5.0508599074765375,1.4495075817432141,1.4495075817432141,1.4495075817432141,1.745038002189263,1.745038002189263,1.745038002189263,-0.29553042044604905,-0.29553042044604905,-0.29553042044604905,0.0,0.0,0.0,12.372119637686607,clothing,Clothing & Accessories,running shoes,SRC-TRENDS-001,prophet
2023-10-15,5.053466518548264,4.837863934952444,17.995341445488695,5.053466518548264,5.053466518548264,1.2147994050494475,1.2147994050494475,1.2147994050494475,1.745038002189263,1.745038002189263,1.745038002189263,-0.5302385971398156,-0.5302385971398156,-0.5302385971398156,0.0,0.0,0.0,11.192414638717999,clothing,Clothing & Accessories,running shoes,SRC-TRENDS-001,prophet
2023-10-22,5.056073129619991,3.3129792624036316,16.78383396901193,5.056073129619991,5.056073129619991,0.9857839123846872,0.9857839123846872,0.9857839123846872,1.745038002189263,1.745038002189263,1.745038002189263,-0.7592540898045758,-0.7592540898045758,-0.7592540898045758,0.0,0.0,0.0,10.040268680639874,clothing,Clothing & Accessories,running shoes,SRC-TRENDS-001,prophet
2023-10-29,5.058679740691718,3.998969616526515,16.57151781707623,5.058679740691718,5.058679740691718,1.0144893939272932,1.0144893939272932,1.0144893939272932,1.745038002189263,1.745038002189263,1.745038002189263,-0.7305486082619699,-0.7305486082619699,-0.7305486082619699,0.0,0.0,0.0,10.190656684898336,clothing,Clothing & Accessories,running shoes,SRC-TRENDS-001,prophet
2023-11-05,5.061286351763445,4.748905245169286,17.894951325444737,5.061286351763445,5.061286351763445,1.2993989088123201,1.2993989088123201,1.2993989088123201,1.745038002189263,1.745038002189263,1.745038002189263,-0.44563909337694285,-0.44563909337694285,-0.44563909337694285,0.0,0.0,0.0,11.637916314431553,clothing,Clothing & Accessories,running shoes,SRC-TRENDS-001,prophet
2023-11-12,5.063890330453364,6.939513068787384,20.055371158937948,5.063890330453364,5.063890330453364,1.5986015045148954,1.5986015045148954,1.5986015045148954,1.745038002189263,1.745038002189263,1.745038002189263,-0.14643649767436764,-0.14643649767436764,-0.14643649767436764,0.0,0.0,0.0,13.159033031414541,clothing,Clothing & Accessories,running shoes,SRC-TRENDS-001,prophet
