week_start,category_id,category_name,keyword,geo,timeframe,interest,is_partial,source_id,source_file
2025-05-18,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,44,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-05-25,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,44,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-06-01,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,46,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-06-08,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,44,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-06-15,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,44,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-06-22,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,44,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-06-29,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,45,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-07-06,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,54,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-07-13,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,50,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-07-20,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,49,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-07-27,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,51,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-08-03,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,52,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-08-10,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,47,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-08-17,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,47,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-08-24,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,48,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-08-31,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,48,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-09-07,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,45,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-09-14,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,42,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-09-21,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,44,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-09-28,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,40,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-10-05,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,47,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-10-12,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,43,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-10-19,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,45,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-10-26,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,46,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-11-02,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,51,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-11-09,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,48,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-11-16,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,50,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-11-23,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,56,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-11-30,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,51,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-12-07,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,49,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-12-14,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,47,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-12-21,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,57,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2025-12-28,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,58,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-01-04,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,59,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-01-11,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,57,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-01-18,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,57,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-01-25,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-02-01,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,54,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-02-08,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,53,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-02-15,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,52,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-02-22,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,48,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-03-01,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,48,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-03-08,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,52,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-03-15,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,50,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-03-22,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,58,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-03-29,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,70,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-04-05,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,78,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-04-12,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,83,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-04-19,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,74,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-04-26,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,64,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-05-03,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,72,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-05-10,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,67,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-05-17,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,56,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-05-24,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,56,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-05-31,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,51,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-06-07,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,57,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-06-14,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-06-21,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,60,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-06-28,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,53,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-07-05,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,49,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-07-12,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,49,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-07-19,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,50,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-07-26,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,55,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-08-02,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,53,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-08-09,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,60,False,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2026-08-16,home_kitchen,Home & Kitchen,air fryer,US,today 5-y,60,True,SRC-TRENDS-001,home_kitchen_air_fryer.csv
2021-08-15,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-08-22,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-08-29,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-09-05,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-09-12,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-09-19,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-09-26,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-10-03,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-10-10,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-10-17,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-10-24,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-10-31,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-11-07,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-11-14,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-11-21,clothing,Clothing & Accessories,running shoes,US,today 5-y,18,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-11-28,clothing,Clothing & Accessories,running shoes,US,today 5-y,18,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-12-05,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-12-12,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-12-19,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2021-12-26,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-01-02,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-01-09,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-01-16,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-01-23,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-01-30,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-02-06,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-02-13,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-02-20,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-02-27,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-03-06,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-03-13,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-03-20,clothing,Clothing & Accessories,running shoes,US,today 5-y,18,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-03-27,clothing,Clothing & Accessories,running shoes,US,today 5-y,18,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-04-03,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-04-10,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-04-17,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-04-24,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-05-01,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-05-08,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-05-15,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-05-22,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-05-29,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-06-05,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-06-12,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-06-19,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-06-26,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-07-03,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-07-10,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-07-17,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-07-24,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-07-31,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-08-07,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-08-14,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-08-21,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-08-28,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-09-04,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-09-11,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-09-18,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-09-25,clothing,Clothing & Accessories,running shoes,US,today 5-y,12,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-10-02,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-10-09,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-10-16,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-10-23,clothing,Clothing & Accessories,running shoes,US,today 5-y,12,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-10-30,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-11-06,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-11-13,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-11-20,clothing,Clothing & Accessories,running shoes,US,today 5-y,18,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-11-27,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-12-04,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-12-11,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-12-18,clothing,Clothing & Accessories,running shoes,US,today 5-y,12,False,SRC-TRENDS-001,clothing_running_shoes.csv
2022-12-25,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-01-01,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-01-08,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-01-15,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-01-22,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-01-29,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-02-05,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-02-12,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-02-19,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-02-26,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-03-05,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-03-12,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-03-19,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-03-26,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-04-02,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-04-09,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-04-16,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-04-23,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-04-30,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-05-07,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-05-14,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-05-21,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-05-28,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-06-04,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-06-11,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-06-18,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-06-25,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-07-02,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-07-09,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-07-16,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-07-23,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-07-30,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-08-06,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-08-13,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-08-20,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-08-27,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-09-03,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-09-10,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-09-17,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-09-24,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-10-01,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-10-08,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-10-15,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-10-22,clothing,Clothing & Accessories,running shoes,US,today 5-y,12,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-10-29,clothing,Clothing & Accessories,running shoes,US,today 5-y,12,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-11-05,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-11-12,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-11-19,clothing,Clothing & Accessories,running shoes,US,today 5-y,19,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-11-26,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-12-03,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-12-10,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-12-17,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-12-24,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2023-12-31,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-01-07,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-01-14,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-01-21,clothing,Clothing & Accessories,running shoes,US,today 5-y,13,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-01-28,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-02-04,clothing,Clothing & Accessories,running shoes,US,today 5-y,15,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-02-11,clothing,Clothing & Accessories,running shoes,US,today 5-y,14,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-02-18,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-02-25,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-03-03,clothing,Clothing & Accessories,running shoes,US,today 5-y,18,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-03-10,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-03-17,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-03-24,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-03-31,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-04-07,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-04-14,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-04-21,clothing,Clothing & Accessories,running shoes,US,today 5-y,18,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-04-28,clothing,Clothing & Accessories,running shoes,US,today 5-y,18,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-05-05,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-05-12,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-05-19,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-05-26,clothing,Clothing & Accessories,running shoes,US,today 5-y,18,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-06-02,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-06-09,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-06-16,clothing,Clothing & Accessories,running shoes,US,today 5-y,17,False,SRC-TRENDS-001,clothing_running_shoes.csv
2024-06-23,clothing,Clothing & Accessories,running shoes,US,today 5-y,16,False,SRC-TRENDS-001,clothing_running_shoes.csv
